UNIX_time[sec],CP_ref_x,CP_ref_y,ZMP_des_x,ZMP_des_y,CoM_position_x,CoM_positon_y,CP_lip_x,CP_lip_y
1.57744e+09,6.91582e-310,6.91582e-310,1.59447e-309,1.59448e-309,1.59416e-309,1.59416e-309,1.59456e-309,1.59456e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59448e-309,1.59448e-309,1.59417e-309,1.59417e-309,1.59456e-309,1.59456e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59448e-309,1.59448e-309,1.59417e-309,1.59417e-309,1.59457e-309,1.59457e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59448e-309,1.59448e-309,1.59418e-309,1.59418e-309,1.59457e-309,1.59457e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59448e-309,1.59448e-309,1.59418e-309,1.59418e-309,1.59457e-309,1.59457e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59448e-309,1.59449e-309,1.59419e-309,1.59419e-309,1.59457e-309,1.59457e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59449e-309,1.59449e-309,1.59419e-309,1.59419e-309,1.59457e-309,1.59457e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59449e-309,1.59449e-309,1.5942e-309,1.5942e-309,1.59457e-309,1.59457e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59449e-309,1.59449e-309,1.5942e-309,1.5942e-309,1.59457e-309,1.59457e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59449e-309,1.59449e-309,1.59421e-309,1.59421e-309,1.59457e-309,1.59457e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59449e-309,1.5945e-309,1.59421e-309,1.59421e-309,1.59457e-309,1.59457e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.5945e-309,1.5945e-309,1.59422e-309,1.59422e-309,1.59458e-309,1.59458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.5945e-309,1.5945e-309,1.59422e-309,1.59422e-309,1.59458e-309,1.59458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.5945e-309,1.5945e-309,1.59422e-309,1.59423e-309,1.59458e-309,1.59458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.5945e-309,1.5945e-309,1.59423e-309,1.59423e-309,1.59458e-309,1.59458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.5945e-309,1.5945e-309,1.59423e-309,1.59424e-309,1.59458e-309,1.59458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59451e-309,1.59451e-309,1.59424e-309,1.59424e-309,1.59458e-309,1.59458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59451e-309,1.59451e-309,1.59424e-309,1.59425e-309,1.59458e-309,1.59458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59451e-309,1.59451e-309,1.59425e-309,1.59425e-309,1.59458e-309,1.59458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59451e-309,1.59451e-309,1.59425e-309,1.59425e-309,1.59458e-309,1.59458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59451e-309,1.59451e-309,1.59426e-309,1.59426e-309,1.59458e-309,1.59458e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59451e-309,1.59451e-309,1.59426e-309,1.59426e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59452e-309,1.59452e-309,1.59426e-309,1.59427e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59452e-309,1.59452e-309,1.59427e-309,1.59427e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59452e-309,1.59452e-309,1.59427e-309,1.59427e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59452e-309,1.59452e-309,1.59428e-309,1.59428e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59452e-309,1.59452e-309,1.59428e-309,1.59428e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59452e-309,1.59452e-309,1.59429e-309,1.59429e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59453e-309,1.59453e-309,1.59429e-309,1.59429e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59453e-309,1.59453e-309,1.59429e-309,1.59429e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59453e-309,1.59453e-309,1.5943e-309,1.5943e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59453e-309,1.59453e-309,1.5943e-309,1.5943e-309,1.59459e-309,1.59459e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59453e-309,1.59453e-309,1.5943e-309,1.59431e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59453e-309,1.59453e-309,1.59431e-309,1.59431e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59453e-309,1.59454e-309,1.59431e-309,1.59431e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59454e-309,1.59454e-309,1.59432e-309,1.59432e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59454e-309,1.59454e-309,1.59432e-309,1.59432e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59454e-309,1.59454e-309,1.59432e-309,1.59432e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59454e-309,1.59454e-309,1.59433e-309,1.59433e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59454e-309,1.59454e-309,1.59433e-309,1.59433e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59454e-309,1.59454e-309,1.59433e-309,1.59434e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59454e-309,1.59455e-309,1.59434e-309,1.59434e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59455e-309,1.59455e-309,1.59434e-309,1.59434e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59455e-309,1.59455e-309,1.59434e-309,1.59435e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59455e-309,1.59455e-309,1.59435e-309,1.59435e-309,1.5946e-309,1.5946e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59455e-309,1.59455e-309,1.59435e-309,1.59435e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59455e-309,1.59455e-309,1.59435e-309,1.59436e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59455e-309,1.59455e-309,1.59436e-309,1.59436e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59455e-309,1.59455e-309,1.59436e-309,1.59436e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59455e-309,1.59456e-309,1.59436e-309,1.59437e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59456e-309,1.59456e-309,1.59437e-309,1.59437e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59456e-309,1.59456e-309,1.59437e-309,1.59437e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59456e-309,1.59456e-309,1.59437e-309,1.59437e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59456e-309,1.59456e-309,1.59438e-309,1.59438e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59456e-309,1.59456e-309,1.59438e-309,1.59438e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59456e-309,1.59456e-309,1.59438e-309,1.59438e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59456e-309,1.59456e-309,1.59439e-309,1.59439e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59456e-309,1.59457e-309,1.59439e-309,1.59439e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59457e-309,1.59457e-309,1.59439e-309,1.59439e-309,1.59461e-309,1.59461e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59457e-309,1.59457e-309,1.59439e-309,1.5944e-309,1.59461e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59457e-309,1.59457e-309,1.5944e-309,1.5944e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59457e-309,1.59457e-309,1.5944e-309,1.5944e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59457e-309,1.59457e-309,1.5944e-309,1.5944e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59457e-309,1.59457e-309,1.59441e-309,1.59441e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59457e-309,1.59457e-309,1.59441e-309,1.59441e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59457e-309,1.59457e-309,1.59441e-309,1.59441e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59457e-309,1.59458e-309,1.59441e-309,1.59442e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59458e-309,1.59458e-309,1.59442e-309,1.59442e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59458e-309,1.59458e-309,1.59442e-309,1.59442e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59458e-309,1.59458e-309,1.59442e-309,1.59442e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59458e-309,1.59458e-309,1.59442e-309,1.59443e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59458e-309,1.59458e-309,1.59443e-309,1.59443e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59458e-309,1.59458e-309,1.59443e-309,1.59443e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59458e-309,1.59458e-309,1.59443e-309,1.59443e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59458e-309,1.59458e-309,1.59443e-309,1.59444e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59458e-309,1.59458e-309,1.59444e-309,1.59444e-309,1.59462e-309,1.59462e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59458e-309,1.59459e-309,1.59444e-309,1.59444e-309,1.59462e-309,1.59463e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59459e-309,1.59459e-309,1.59444e-309,1.59444e-309,1.59463e-309,1.59463e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59459e-309,1.59459e-309,1.59444e-309,1.59445e-309,1.59463e-309,1.59463e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59459e-309,1.59459e-309,1.59445e-309,1.59445e-309,1.59463e-309,1.59463e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59459e-309,1.59459e-309,1.59445e-309,1.59445e-309,1.59463e-309,1.59463e-309,
1.57744e+09,6.91582e-310,6.91582e-310,1.59459e-309,1.59459e-309,1.59445e-309,1.59445e-309,1.59463e-309,1.59463e-309,
1.57744e+09,0.000175221,-0.0329036,1.59459e-309,1.59459e-309,1.59445e-309,1.59445e-309,1.59463e-309,1.59463e-309,
1.57744e+09,0.000175221,-0.0329036,-0.000309404,0.0251009,6.59505e-09,-5.15248e-07,1.59463e-309,1.59463e-309,
1.57744e+09,0.000175221,-0.0329036,-0.000309404,0.0251009,-1.56555e-06,-3.14436e-06,2.02677e-06,-0.000162385,
1.57744e+09,0.000175221,-0.0329036,-0.000305826,0.0248142,-5.25182e-06,-7.8819e-06,-0.000161422,-0.000326905,
1.57744e+09,0.000175221,-0.0329036,-0.000594442,0.0245237,-1.10286e-05,-1.46858e-05,-0.000327043,-0.000491732,
1.57744e+09,0.000175221,-0.0329036,-0.000886893,0.0242326,-1.88474e-05,-2.35075e-05,-0.000491059,-0.000654919,
1.57744e+09,0.000175221,-0.0329036,-0.00117651,0.0239445,-2.866e-05,-3.42991e-05,-0.0006534,-0.000816417,
1.57744e+09,0.000175221,-0.0329036,-0.00146317,0.0236593,-4.04188e-05,-4.70133e-05,-0.000814059,-0.000976241,
1.57744e+09,0.000175221,-0.0329036,-0.00174686,0.0233771,-5.4077e-05,-6.1604e-05,-0.000973051,-0.00113441,
1.57744e+09,0.000175221,-0.0329036,-0.00202761,0.0230978,-6.95886e-05,-7.80254e-05,-0.00113039,-0.00129093,
1.57744e+09,0.000175221,-0.0329036,-0.00230545,0.0228214,-8.69087e-05,-9.6233e-05,-0.00128611,-0.00144584,
1.57744e+09,0.000175221,-0.0329036,-0.0025804,0.0225479,-0.000105993,-0.000116183,-0.0014402,-0.00159913,
1.57744e+09,0.000175221,-0.0329036,-0.0028525,0.0222772,-0.000126798,-0.000137832,-0.0015927,-0.00175084,
1.57744e+09,0.000175221,-0.0329036,-0.00312179,0.0220093,-0.00014928,-0.000161137,-0.00174362,-0.00190097,
1.57744e+09,0.000175221,-0.0329036,-0.00338827,0.0217442,-0.000173399,-0.000186058,-0.00189297,-0.00204955,
1.57744e+09,0.000175221,-0.0329036,-0.003652,0.0214819,-0.000199112,-0.000212553,-0.00204078,-0.00219658,
1.57744e+09,0.000175221,-0.0329036,-0.00391299,0.0212222,-0.000226379,-0.000240583,-0.00218705,-0.00234209,
1.57744e+09,0.000175221,-0.0329036,-0.00417128,0.0209653,-0.000255161,-0.000270107,-0.0023318,-0.0024861,
1.57744e+09,0.000175221,-0.0329036,-0.00442688,0.020711,-0.000285418,-0.000301088,-0.00247506,-0.0026286,
1.57744e+09,0.000175221,-0.0329036,-0.00467984,0.0204594,-0.000317112,-0.000333486,-0.00261682,-0.00276963,
1.57744e+09,0.000175221,-0.0329036,-0.00493017,0.0202103,-0.000350206,-0.000367266,-0.00275712,-0.0029092,
1.57744e+09,0.000175221,-0.0329036,-0.0051779,0.0199639,-0.000384662,-0.00040239,-0.00289596,-0.00304732,
1.57744e+09,0.000175221,-0.0329036,-0.00542307,0.01972,-0.000420445,-0.000438822,-0.00303337,-0.00318401,
1.57744e+09,0.000175221,-0.0329036,-0.0056657,0.0194786,-0.000457518,-0.000476528,-0.00316934,-0.00331928,
1.57744e+09,0.000175221,-0.0329036,-0.0059058,0.0192398,-0.000495847,-0.000515472,-0.00330391,-0.00345315,
1.57744e+09,0.000175221,-0.0329036,-0.00614342,0.0190034,-0.000535398,-0.000555621,-0.00343708,-0.00358563,
1.57744e+09,0.000175221,-0.0329036,-0.00637858,0.0187695,-0.000576136,-0.000596941,-0.00356888,-0.00371674,
1.57744e+09,0.000175221,-0.0329036,-0.00661129,0.0185379,-0.000618029,-0.000639399,-0.0036993,-0.00384648,
1.57744e+09,0.000175221,-0.0329036,-0.00684159,0.0183088,-0.000661045,-0.000682963,-0.00382837,-0.00397488,
1.57744e+09,0.000175221,-0.0329036,-0.00706951,0.0180821,-0.000705151,-0.000727603,-0.00395611,-0.00410195,
1.57744e+09,0.000175221,-0.0329036,-0.00729506,0.0178577,-0.000750316,-0.000773286,-0.00408251,-0.0042277,
1.57744e+09,0.000175221,-0.0329036,-0.00751827,0.0176357,-0.00079651,-0.000819983,-0.00420761,-0.00435215,
1.57744e+09,0.000175221,-0.0329036,-0.00773917,0.0174159,-0.000843702,-0.000867663,-0.00433141,-0.00447531,
1.57744e+09,0.000175221,-0.0329036,-0.00795777,0.0171985,-0.000891863,-0.000916298,-0.00445393,-0.00459719,
1.57744e+09,0.000175221,-0.0329036,-0.00817411,0.0169833,-0.000940964,-0.000965858,-0.00457518,-0.0047178,
1.57744e+09,0.000175221,-0.0329036,-0.00838821,0.0167703,-0.000990977,-0.00101632,-0.00469516,-0.00483717,
1.57744e+09,0.000175221,-0.0329036,-0.00860008,0.0165595,-0.00104187,-0.00106764,-0.00481391,-0.0049553,
1.57744e+09,0.000175221,-0.0329036,-0.00880976,0.0163509,-0.00109363,-0.00111981,-0.00493142,-0.0050722,
1.57744e+09,0.000175221,-0.0329036,-0.00901726,0.0161445,-0.00114621,-0.0011728,-0.00504772,-0.00518789,
1.57744e+09,0.000175221,-0.0329036,-0.00922261,0.0159402,-0.00119959,-0.00122658,-0.0051628,-0.00530238,
1.57744e+09,0.000175221,-0.0329036,-0.00942584,0.015738,-0.00125376,-0.00128112,-0.0052767,-0.00541568,
1.57744e+09,0.000175221,-0.0329036,-0.00962695,0.015538,-0.00130867,-0.0013364,-0.00538941,-0.00552781,
1.57744e+09,0.000175221,-0.0329036,-0.00982598,0.01534,-0.00136431,-0.0013924,-0.00550096,-0.00563877,
1.57744e+09,0.000175221,-0.0329036,-0.0100229,0.015144,-0.00142066,-0.00144909,-0.00561135,-0.00574859,
1.57744e+09,0.000175221,-0.0329036,-0.0102179,0.0149501,-0.00147768,-0.00150644,-0.00572059,-0.00585726,
1.57744e+09,0.000175221,-0.0329036,-0.0104108,0.0147582,-0.00153536,-0.00156444,-0.0058287,-0.00596481,
1.57744e+09,0.000175221,-0.0329036,-0.0106017,0.0145683,-0.00159367,-0.00162306,-0.00593569,-0.00607125,
1.57744e+09,0.000175221,-0.0329036,-0.0107906,0.0143804,-0.00165259,-0.00168228,-0.00604157,-0.00617658,
1.57744e+09,0.000175221,-0.0329036,-0.0109776,0.0141944,-0.0017121,-0.00174207,-0.00614635,-0.00628081,
1.57744e+09,0.000175221,-0.0329036,-0.0111626,0.0140103,-0.00177218,-0.00180242,-0.00625005,-0.00638397,
1.57744e+09,0.000175221,-0.0329036,-0.0113457,0.0138282,-0.0018328,-0.00186331,-0.00635267,-0.00648606,
1.57744e+09,0.000175221,-0.0329036,-0.0115269,0.0136479,-0.00189394,-0.00192471,-0.00645422,-0.00658708,
1.57744e+09,0.000175221,-0.0329036,-0.0117062,0.0134695,-0.00195559,-0.0019866,-0.00655472,-0.00668706,
1.57744e+09,0.000175221,-0.0329036,-0.0118837,0.013293,-0.00201772,-0.00204897,-0.00665419,-0.00678601,
1.57744e+09,0.000175221,-0.0329036,-0.0120593,0.0131183,-0.00208032,-0.00211179,-0.00675261,-0.00688392,
1.57744e+09,0.000175221,-0.0329036,-0.0122331,0.0129454,-0.00214336,-0.00217505,-0.00685002,-0.00698083,
1.57744e+09,0.000175221,-0.0329036,-0.0124051,0.0127742,-0.00220683,-0.00223872,-0.00694642,-0.00707672,
1.57744e+09,0.000175221,-0.0329036,-0.0125753,0.0126049,-0.00227071,-0.00230279,-0.00704182,-0.00717162,
1.57744e+09,0.000175221,-0.0329036,-0.0127438,0.0124373,-0.00233497,-0.00236725,-0.00713623,-0.00726554,
1.57744e+09,0.000175221,-0.0329036,-0.0129105,0.0122715,-0.00239961,-0.00243206,-0.00722966,-0.00735849,
1.57744e+09,0.000175221,-0.0329036,-0.0130755,0.0121074,-0.0024646,-0.00249723,-0.00732212,-0.00745047,
1.57744e+09,0.000175221,-0.0329036,-0.0132387,0.011945,-0.00252993,-0.00256272,-0.00741362,-0.00754149,
1.57744e+09,0.000175221,-0.0329036,-0.0134003,0.0117842,-0.00259559,-0.00262853,-0.00750417,-0.00763158,
1.57744e+09,0.000175221,-0.0329036,-0.0135602,0.0116252,-0.00266154,-0.00269463,-0.00759379,-0.00772073,
1.57744e+09,0.000175221,-0.0329036,-0.0137184,0.0114677,-0.00272779,-0.00276101,-0.00768247,-0.00780895,
1.57744e+09,0.000175221,-0.0329036,-0.013875,0.011312,-0.00279431,-0.00282766,-0.00777024,-0.00789626,
1.57744e+09,0.000175221,-0.0329036,-0.01403,0.0111578,-0.00286108,-0.00289456,-0.00785709,-0.00798266,
1.57744e+09,0.000175221,-0.0329036,-0.0141834,0.0110052,-0.0029281,-0.0029617,-0.00794305,-0.00806817,
1.57744e+09,0.000175221,-0.0329036,-0.0143352,0.0108542,-0.00299535,-0.00302905,-0.00802811,-0.00815279,
1.57744e+09,0.000175221,-0.0329036,-0.0144854,0.0107048,-0.00306281,-0.00309662,-0.00811229,-0.00823653,
1.57744e+09,0.000175221,-0.0329036,-0.014634,0.0105569,-0.00313047,-0.00316437,-0.0081956,-0.00831941,
1.57744e+09,0.000175221,-0.0329036,-0.0147811,0.0104106,-0.00319832,-0.00323231,-0.00827804,-0.00840142,
1.57744e+09,0.000175221,-0.0329036,-0.0149267,0.0102658,-0.00326634,-0.00330041,-0.00835963,-0.00848259,
1.57744e+09,0.000175221,-0.0329036,-0.0150708,0.0101224,-0.00333452,-0.00336867,-0.00844038,-0.00856291,
1.57744e+09,0.000175221,-0.0329036,-0.0152133,0.00998061,-0.00340285,-0.00343706,-0.00852028,-0.0086424,
1.57744e+09,0.000175221,-0.0329036,-0.0153544,0.00984025,-0.00347131,-0.00350559,-0.00859936,-0.00872107,
1.57744e+09,0.000175221,-0.0329036,-0.0154941,0.00970134,-0.00353989,-0.00357422,-0.00867762,-0.00879892,
1.57744e+09,0.000175221,-0.0329036,-0.0156323,0.00956388,-0.00360858,-0.00364297,-0.00875506,-0.00887596,
1.57744e+09,0.000175221,-0.0329036,-0.015769,0.00942783,-0.00367737,-0.0037118,-0.0088317,-0.0089522,
1.57744e+09,0.000175221,-0.0329036,-0.0159043,0.0092932,-0.00374625,-0.00378072,-0.00890755,-0.00902766,
1.57744e+09,0.000175221,-0.0329036,-0.0160383,0.00915997,-0.0038152,-0.00384971,-0.00898261,-0.00910233,
1.57744e+09,0.000175221,-0.0329036,-0.0161708,0.00902812,-0.00388422,-0.00391875,-0.00905689,-0.00917622,
1.57744e+09,0.000175221,-0.0329036,-0.016302,0.00889763,-0.00395329,-0.00398784,-0.00913041,-0.00924935,
1.57744e+09,0.000175221,-0.0329036,-0.0164318,0.0087685,-0.0040224,-0.00405697,-0.00920316,-0.00932173,
1.57744e+09,0.000175221,-0.0329036,-0.0165603,0.00864071,-0.00409155,-0.00412613,-0.00927515,-0.00939335,
1.57744e+09,0.000175221,-0.0329036,-0.0166874,0.00851424,-0.00416072,-0.0041953,-0.0093464,-0.00946423,
1.57744e+09,0.000175221,-0.0329036,-0.0168132,0.00838908,-0.0042299,-0.00426449,-0.00941691,-0.00953437,
1.57744e+09,0.000175221,-0.0329036,-0.0169377,0.00826522,-0.00429908,-0.00433367,-0.00948669,-0.00960379,
1.57744e+09,0.000175221,-0.0329036,-0.0170609,0.00814265,-0.00436826,-0.00440284,-0.00955574,-0.00967248,
1.57744e+09,0.000175221,-0.0329036,-0.0171828,0.00802135,-0.00443742,-0.00447199,-0.00962408,-0.00974046,
1.57744e+09,0.000175221,-0.0329036,-0.0173035,0.0079013,-0.00450655,-0.00454111,-0.00969171,-0.00980774,
1.57744e+09,0.000175221,-0.0329036,-0.0174229,0.0077825,-0.00457566,-0.0046102,-0.00975864,-0.00987432,
1.57744e+09,0.000175221,-0.0329036,-0.0175411,0.00766493,-0.00464472,-0.00467923,-0.00982488,-0.00994022,
1.57744e+09,0.000175221,-0.0329036,-0.0176581,0.00754858,-0.00471373,-0.00474822,-0.00989042,-0.0100054,
1.57744e+09,0.000175221,-0.0329036,-0.0177738,0.00743344,-0.00478269,-0.00481714,-0.00995529,-0.01007,
1.57744e+09,0.000175221,-0.0329036,-0.0178884,0.00731949,-0.00485158,-0.00488599,-0.0100195,-0.0101338,
1.57744e+09,0.000175221,-0.0329036,-0.0180017,0.00720673,-0.00492039,-0.00495477,-0.010083,-0.010197,
1.57744e+09,0.000175221,-0.0329036,-0.0181139,0.00709513,-0.00498912,-0.00502346,-0.0101459,-0.0102596,
1.57744e+09,0.000175221,-0.0329036,-0.0182249,0.00698469,-0.00505777,-0.00509205,-0.0102081,-0.0103215,
1.57744e+09,0.000175221,-0.0329036,-0.0183348,0.00687539,-0.00512631,-0.00516055,-0.0102697,-0.0103827,
1.57744e+09,0.000175221,-0.0329036,-0.0184435,0.00676723,-0.00519476,-0.00522894,-0.0103306,-0.0104433,
1.57744e+09,0.000175221,-0.0329036,-0.0185511,0.00666019,-0.0052631,-0.00529722,-0.0103909,-0.0105033,
1.57744e+09,0.000175221,-0.0329036,-0.0186576,0.00655426,-0.00533132,-0.00536538,-0.0104506,-0.0105627,
1.57744e+09,0.000175221,-0.0329036,-0.018763,0.00644943,-0.00539941,-0.00543341,-0.0105097,-0.0106214,
1.57744e+09,0.000175221,-0.0329036,-0.0188673,0.00634569,-0.00546738,-0.00550131,-0.0105681,-0.0106796,
1.57744e+09,0.000175221,-0.0329036,-0.0189705,0.00624302,-0.00553521,-0.00556907,-0.0106259,-0.0107371,
1.57744e+09,0.000175221,-0.0329036,-0.0190726,0.00614142,-0.0056029,-0.00563669,-0.0106832,-0.0107941,
1.57744e+09,0.000175221,-0.0329036,-0.0191737,0.00604087,-0.00567045,-0.00570416,-0.0107398,-0.0108504,
1.57744e+09,0.000175221,-0.0329036,-0.0192737,0.00594136,-0.00573784,-0.00577147,-0.0107959,-0.0109062,
1.57744e+09,0.000175221,-0.0329036,-0.0193727,0.00584289,-0.00580507,-0.00583862,-0.0108514,-0.0109614,
1.57744e+09,0.000175221,-0.0329036,-0.0194707,0.00574543,-0.00587214,-0.00590561,-0.0109063,-0.011016,
1.57744e+09,0.000175221,-0.0329036,-0.0195676,0.00564899,-0.00593904,-0.00597242,-0.0109606,-0.01107,
1.57744e+09,0.000175221,-0.0329036,-0.0196635,0.00555355,-0.00600576,-0.00603906,-0.0110144,-0.0111235,
1.57744e+09,0.000175221,-0.0329036,-0.0197585,0.00545909,-0.00607231,-0.00610552,-0.0110676,-0.0111765,
1.57744e+09,0.000175221,-0.0329036,-0.0198525,0.00536562,-0.00613868,-0.00617179,-0.0111203,-0.0112289,
1.57744e+09,0.000175221,-0.0329036,-0.0199454,0.00527312,-0.00620485,-0.00623787,-0.0111724,-0.0112807,
1.57744e+09,0.000175221,-0.0329036,-0.0200375,0.00518157,-0.00627083,-0.00630375,-0.0112239,-0.011332,
1.57744e+09,0.000175221,-0.0329036,-0.0201285,0.00509098,-0.00633662,-0.00636943,-0.011275,-0.0113828,
1.57744e+09,0.000175221,-0.0329036,-0.0202187,0.00500132,-0.0064022,-0.00643492,-0.0113255,-0.011433,
1.57744e+09,0.000175221,-0.0329036,-0.0203078,0.00491259,-0.00646758,-0.00650019,-0.0113755,-0.0114828,
1.57744e+09,0.000175221,-0.0329036,-0.0203961,0.00482479,-0.00653275,-0.00656525,-0.0114249,-0.011532,
1.57744e+09,0.000175221,-0.0329036,-0.0204835,0.00473789,-0.0065977,-0.0066301,-0.0114739,-0.0115807,
1.57744e+09,0.000175221,-0.0329036,-0.0205699,0.0046519,-0.00666244,-0.00669472,-0.0115223,-0.0116289,
1.57744e+09,0.000175221,-0.0329036,-0.0206555,0.00456679,-0.00672695,-0.00675913,-0.0115703,-0.0116766,
1.57744e+09,0.000175221,-0.0329036,-0.0207401,0.00448257,-0.00679124,-0.0068233,-0.0116177,-0.0117238,
